step,item,status,reinserts,hit_ratio
666,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.591592
667,HBM brightnessIn =38,HIT,0,0.592204
668,HBM brightnessOut =38,HIT,0,0.592814
669,"Animating brightness: target=38, rate=200",HIT,0,0.593423
670,"userActivityNoUpdateLocked: eventTime=261879585, event=2, flags=0x0, uid=1000",MISS,0,0.592537
671,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.593145
672,setLightsOn(true),HIT,0,0.593750
673,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.594354
674,Destroying surface Surface(name=PopupWindow:d76a91d) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.594955
675,setLightsOn(true),HIT,0,0.595556
676,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.596154
677,Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.596750
678,setLightsOn(true),HIT,0,0.597345
679,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.597938
680,HBM brightnessIn =38,HIT,0,0.598529
681,HBM brightnessOut =38,HIT,0,0.599119
682,"Animating brightness: target=38, rate=200",HIT,0,0.599707
683,"userActivityNoUpdateLocked: eventTime=261880856, event=2, flags=0x0, uid=1000",MISS,0,0.598829
684,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.599415
685,setLightsOn(true),HIT,0,0.600000
686,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.600583
687,setLightsOn(true),HIT,0,0.601164
688,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.601744
689,setLightsOn(true),HIT,0,0.602322
690,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.602899
691,setLightsOn(true),HIT,0,0.603473
692,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.604046
693,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.604618
694,setLightsOn(true),HIT,0,0.605187
695,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.605755
696,setLightsOn(true),HIT,0,0.606322
697,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.606887
698,"userActivityNoUpdateLocked: eventTime=261881405, event=2, flags=0x0, uid=1000",MISS,0,0.606017
699,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.606581
700,setLightsOn(true),HIT,0,0.607143
701,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.607703
702,setLightsOn(true),HIT,0,0.608262
703,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.608819
704,setLightsOn(true),HIT,0,0.609375
705,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.609929
706,setLightsOn(true),HIT,0,0.610482
707,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.611033
708,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.611582
709,"userActivityNoUpdateLocked: eventTime=261883596, event=2, flags=0x0, uid=1000",MISS,0,0.610719
710,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.611268
711,setLightsOn(true),HIT,0,0.611814
712,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.612360
713,setLightsOn(true),HIT,0,0.612903
714,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.613445
715,HBM brightnessIn =38,HIT,0,0.613986
716,HBM brightnessOut =38,HIT,0,0.614525
717,"Animating brightness: target=38, rate=200",HIT,0,0.615063
718,setLightsOn(true),HIT,0,0.615599
719,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.616134
720,HBM brightnessIn =38,HIT,0,0.616667
721,HBM brightnessOut =38,HIT,0,0.617198
722,"Animating brightness: target=38, rate=200",HIT,0,0.617729
723,"userActivityNoUpdateLocked: eventTime=261884464, event=2, flags=0x0, uid=1000",MISS,0,0.616874
724,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.617403
725,setLightsOn(true),HIT,0,0.617931
726,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.618457
727,isMusicActive...,HIT,0,0.618982
728,setLightsOn(true),HIT,0,0.619505
729,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.620027
730,setLightsOn(true),HIT,0,0.620548
731,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.621067
732,setLightsOn(true),HIT,0,0.621585
733,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.622101
734,"userActivityNoUpdateLocked: eventTime=261885300, event=2, flags=0x0, uid=1000",MISS,0,0.621253
735,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.621769
736,setLightsOn(true),HIT,0,0.622283
737,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.622795
738,"userActivityNoUpdateLocked: eventTime=261885816, event=2, flags=0x0, uid=1000",MISS,0,0.621951
739,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.622463
740,setLightsOn(true),HIT,0,0.622973
741,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.623482
742,setLightsOn(true),HIT,0,0.623989
743,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.624495
744,setLightsOn(true),HIT,0,0.625000
745,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.625503
746,setLightsOn(true),HIT,0,0.626005
747,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.626506
748,"userActivityNoUpdateLocked: eventTime=261886520, event=2, flags=0x0, uid=1000",MISS,0,0.625668
749,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.626168
750,setLightsOn(true),HIT,0,0.626667
751,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.627164
752,"userActivityNoUpdateLocked: eventTime=261887070, event=2, flags=0x0, uid=1000",MISS,0,0.626330
753,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.626826
754,playSoundEffect   effectType: 0,HIT,0,0.627321
755,querySoundEffectsEnabled...,HIT,0,0.627815
756,Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.628307
757,setLightsOn(true),HIT,0,0.628798
758,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.629288
759,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,MISS,0,0.628458
760,setLightsOn(true),HIT,0,0.628947
761,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.629435
762,setLightsOn(true),HIT,0,0.629921
763,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.630406
764,setLightsOn(true),HIT,0,0.630890
765,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.631373
766,setLightsOn(true),HIT,0,0.631854
767,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.632334
768,setLightsOn(true),HIT,0,0.632812
769,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.633290
770,HBM brightnessIn =38,HIT,0,0.633766
771,HBM brightnessOut =38,HIT,0,0.634241
772,"Animating brightness: target=38, rate=200",HIT,0,0.634715
773,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.635188
774,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.635659
775,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.636129
776,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.636598
777,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.637066
778,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.637532
779,isMusicActive...,HIT,0,0.637997
780,"sending alarm Alarm{19069ff type 3 when 509169377 PendingIntent{50303cc: PendingIntentRecord{e204f60 com.android.phone broadcastIntent}}},repeatInterval = 0,listenerTag =null",MISS,0,0.637179
781,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.637644
782,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.638107
783,Killing 23484:com.android.calendar/u0a13 (adj 906): empty for 1810s,MISS,0,0.637292
784,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.637755
785,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.638217
786,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,MISS,0,0.637405
787,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,HIT,0,0.637865
788,cleanUpApplicationRecord -- 5784,MISS,0,0.637056
789,"cleanUpApplicationRecordLocked, pid: 5784, restart: false",MISS,0,0.636248
790,"cleanUpApplicationRecordLocked, reset pid: 5784, euid: 0",MISS,0,0.635443
791,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,HIT,0,0.635904
792,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,HIT,0,0.636364
793,cleanUpApplicationRecord -- 23484,MISS,0,0.635561
794,"cleanUpApplicationRecordLocked, pid: 23484, restart: false",MISS,0,0.634761
795,"cleanUpApplicationRecordLocked, reset pid: 23484, euid: 0",MISS,0,0.633962
796,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,HIT,0,0.634422
797,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,HIT,0,0.634881
798,cleanUpApplicationRecord -- 5769,MISS,0,0.634085
799,"cleanUpApplicationRecordLocked, pid: 5769, restart: false",MISS,0,0.633292
800,"cleanUpApplicationRecordLocked, reset pid: 5769, euid: 0",MISS,0,0.632500
801,HBM brightnessIn =38,HIT,0,0.632959
802,HBM brightnessOut =38,HIT,0,0.633416
803,"Animating brightness: target=38, rate=200",HIT,0,0.633873
804,HBM brightnessIn =38,HIT,0,0.634328
805,HBM brightnessOut =38,HIT,0,0.634783
806,"Animating brightness: target=38, rate=200",HIT,0,0.635236
807,HBM brightnessIn =38,HIT,0,0.635688
808,HBM brightnessOut =38,HIT,0,0.636139
809,"Animating brightness: target=38, rate=200",HIT,0,0.636588
810,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.637037
811,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.637485
812,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.637931
813,HBM brightnessIn =38,HIT,0,0.638376
814,HBM brightnessOut =38,HIT,0,0.638821
815,"Animating brightness: target=38, rate=200",HIT,0,0.639264
816,HBM brightnessIn =38,HIT,0,0.639706
817,HBM brightnessOut =38,HIT,0,0.640147
818,"Animating brightness: target=38, rate=200",HIT,0,0.640587
819,HBM brightnessIn =38,HIT,0,0.641026
820,HBM brightnessOut =38,HIT,0,0.641463
821,"Animating brightness: target=38, rate=200",HIT,0,0.641900
822,HBM brightnessIn =38,HIT,0,0.642336
823,HBM brightnessOut =38,HIT,0,0.642770
824,"Animating brightness: target=38, rate=200",HIT,0,0.643204
825,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.643636
826,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.644068
827,HBM brightnessIn =38,HIT,0,0.644498
828,HBM brightnessOut =38,HIT,0,0.644928
829,"Animating brightness: target=38, rate=200",HIT,0,0.645356
830,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.645783
831,HBM brightnessIn =38,HIT,0,0.646209
832,HBM brightnessOut =38,HIT,0,0.646635
833,"Animating brightness: target=38, rate=200",HIT,0,0.647059
834,HBM brightnessIn =38,HIT,0,0.647482
835,HBM brightnessOut =38,HIT,0,0.647904
836,"Animating brightness: target=38, rate=200",HIT,0,0.648325
837,isMusicActive...,HIT,0,0.648746
838,HBM brightnessIn =38,HIT,0,0.649165
839,HBM brightnessOut =38,HIT,0,0.649583
840,"Animating brightness: target=38, rate=200",HIT,0,0.650000
841,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.650416
842,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.650831
843,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.651246
844,isMusicActive...,HIT,0,0.651659
845,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.652071
846,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.652482
847,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.652893
848,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.653302
849,HBM brightnessIn =38,HIT,0,0.653710
850,HBM brightnessOut =38,HIT,0,0.654118
851,"Animating brightness: target=38, rate=200",HIT,0,0.654524
852,HBM brightnessIn =38,HIT,0,0.654930
853,HBM brightnessOut =38,HIT,0,0.655334
854,"Animating brightness: target=38, rate=200",HIT,0,0.655738
855,"sending alarm Alarm{c1705d3 type 3 when 509202333 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick",MISS,0,0.654971
856,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.655374
