step,item,status,reinserts,hit_ratio
1597,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991860
1598,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991865
1599,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991870
1600,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991875
1601,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991880
1602,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991885
1603,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991890
1604,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991895
1605,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991900
1606,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991905
1607,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991910
1608,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991915
1609,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.991920
1610,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991925
1611,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991930
1612,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991935
1613,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.991940
1614,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991945
1615,Verification succeeded for blk_<*>,HIT,0,0.991950
1616,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991955
1617,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991960
1618,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991965
1619,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991970
1620,Received block blk_<*> of size <*> from /<*>,HIT,0,0.991975
1621,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.991980
1622,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991985
1623,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.991990
1624,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.991995
1625,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992000
1626,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992005
1627,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992010
1628,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992015
1629,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992020
1630,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992025
1631,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992029
1632,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992034
1633,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992039
1634,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992044
1635,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992049
1636,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992054
1637,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992059
1638,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992063
1639,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992068
1640,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992073
1641,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992078
1642,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992083
1643,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992088
1644,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992092
1645,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992097
1646,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992102
1647,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992107
1648,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992112
1649,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992116
1650,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992121
1651,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992126
1652,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992131
1653,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992136
1654,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992140
1655,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992145
1656,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992150
1657,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992154
1658,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992159
1659,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992164
1660,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992169
1661,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992173
1662,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992178
1663,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992183
1664,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992188
1665,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992192
1666,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992197
1667,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992202
1668,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992206
1669,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992211
1670,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992216
1671,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992220
1672,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992225
1673,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992230
1674,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992234
1675,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992239
1676,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992243
1677,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992248
1678,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992253
1679,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992257
1680,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992262
1681,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992267
1682,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992271
1683,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992276
1684,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992280
1685,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992285
1686,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992289
1687,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992294
1688,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992299
1689,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992303
1690,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992308
1691,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992312
1692,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992317
1693,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992321
1694,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992326
1695,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992330
1696,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992335
1697,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992339
1698,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992344
1699,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992348
1700,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992353
1701,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992357
1702,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992362
1703,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992366
1704,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992371
1705,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992375
1706,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992380
1707,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992384
1708,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992389
1709,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992393
1710,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992398
1711,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992402
1712,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992407
1713,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992411
1714,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992415
1715,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992420
1716,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992424
1717,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992429
1718,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992433
1719,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992437
1720,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992442
1721,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992446
1722,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992451
1723,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992455
1724,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992459
1725,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992464
1726,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992468
1727,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992472
1728,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992477
1729,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992481
1730,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992486
1731,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992490
1732,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992494
1733,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992499
1734,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992503
1735,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992507
1736,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992512
1737,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992516
1738,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992520
1739,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992524
1740,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992529
1741,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992533
1742,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992537
1743,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992542
1744,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992546
1745,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992550
1746,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992554
1747,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992559
1748,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992563
1749,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992567
1750,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992571
1751,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992576
1752,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992580
1753,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992584
1754,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992588
1755,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992593
1756,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992597
1757,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992601
1758,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992605
1759,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992609
1760,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992614
1761,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992618
1762,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992622
1763,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992626
1764,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992630
1765,BLOCK* ask <*>:<*> to replicate blk_<*> to datanode(s) <*>:<*>,MISS,0,0.992068
1766,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992072
1767,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992077
1768,Received block blk_<*> src: /<*>:<*> dest: /<*>:<*> of size <*>,HIT,0,0.992081
1769,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992086
1770,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992090
1771,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992095
1772,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992099
1773,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992104
1774,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992108
1775,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992113
1776,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992117
1777,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992122
1778,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992126
1779,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992130
1780,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992135
1781,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992139
1782,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992144
1783,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992148
1784,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992152
1785,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992157
1786,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992161
1787,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992166
1788,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992170
1789,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992174
1790,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992179
1791,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992183
1792,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992188
1793,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992192
1794,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992196
1795,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992201
1796,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992205
1797,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992209
1798,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992214
1799,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992218
1800,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992222
1801,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992227
1802,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992231
1803,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992235
1804,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992239
1805,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992244
1806,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992248
1807,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992252
1808,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992257
1809,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992261
1810,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992265
1811,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992269
1812,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992274
1813,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992278
1814,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992282
1815,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992287
1816,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992291
1817,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992295
1818,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992299
1819,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992303
1820,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992308
1821,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992312
1822,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992316
1823,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992320
1824,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992325
1825,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992329
1826,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992333
1827,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992337
1828,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992341
1829,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992346
1830,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992350
1831,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992354
1832,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992358
1833,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992362
1834,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992366
1835,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992371
1836,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992375
1837,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992379
1838,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992383
1839,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992387
1840,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992391
1841,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992395
1842,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992400
1843,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992404
1844,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992408
1845,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992412
1846,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992416
1847,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992420
1848,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992424
1849,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992428
1850,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992432
1851,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992437
1852,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992441
1853,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992445
1854,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992449
1855,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992453
1856,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992457
1857,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992461
1858,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992465
1859,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992469
1860,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992473
1861,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992477
1862,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992481
1863,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HIT,0,0.992485
1864,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992489
1865,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992493
1866,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992497
1867,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992501
1868,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992505
1869,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992509
1870,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992513
1871,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992517
1872,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992521
1873,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992525
1874,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992529
1875,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992533
1876,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992537
1877,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992541
1878,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992545
1879,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992549
1880,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992553
1881,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992557
1882,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992561
1883,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992565
1884,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992569
1885,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992573
1886,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992577
1887,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992581
1888,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992585
1889,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992589
1890,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992593
1891,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992597
1892,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992600
1893,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992604
1894,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992608
1895,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992612
1896,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992616
1897,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992620
1898,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992624
1899,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992628
1900,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992632
1901,BLOCK* ask <*>:<*> to delete  blk_<*>,HIT,0,0.992635
1902,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992639
1903,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992643
1904,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992647
1905,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992651
1906,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992655
1907,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992659
1908,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992662
1909,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992666
1910,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992670
1911,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992674
